Manufacturer,Permit Number,DATE,VIN NUMBER,"VEHICLE IS CAPABLE OF OPERATING WITHOUT A DRIVER
(Yes or No)","DRIVER PRESENT
(Yes or No)","DISENGAGEMENT INITIATED BY
(AV System, Test Driver, Remote Operator, or Passenger)","DISENGAGEMENT
LOCATION
(Interstate, Freeway, Highway, Rural Road, Street, or Parking Facility)",DESCRIPTION OF FACTS CAUSING DISENGAGEMENT,incident_day_of_week,incident_month
EASYMILE,AVT058,2021-07-07 15:53:25,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Wednesday,July
EASYMILE,AVT058,2021-07-08 12:24:58,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 12:25:01,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 12:25:10,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 12:25:17,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 12:25:21,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 12:25:22,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 12:25:27,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 12:25:37,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 12:30:35,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 15:18:07,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 15:31:11,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 15:37:29,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-08 15:51:26,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-09 11:53:26,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Friday,July
EASYMILE,AVT058,2021-07-09 13:52:39,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Friday,July
EASYMILE,AVT058,2021-07-09 14:44:27,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Friday,July
EASYMILE,AVT058,2021-07-15 10:53:48,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-15 10:53:51,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-15 10:53:57,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-15 10:54:03,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-15 10:54:06,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-15 11:02:16,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-15 11:02:31,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-15 11:02:36,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-15 11:08:33,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-22 12:53:01,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Thursday,July
EASYMILE,AVT058,2021-07-23 13:56:51,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Friday,July
EASYMILE,AVT058,2021-07-23 13:57:10,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Friday,July
EASYMILE,AVT058,2021-07-23 14:09:33,VJRD1A10224000022,No,Yes,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Friday,July
GATIK AI INC.,AVT054,2021-01-09 00:00:00,NM0GS9F26K1412410,No,Yes,Test Driver,Street,Motion/Behaviour planning discrepancy; On city road in heavy traffic with cloudy sky during day,Saturday,January
GATIK AI INC.,AVT054,2021-01-24 00:00:00,NM0GS9F26K1412410,No,Yes,AV System,Street,Perception discrepancy; On city road in moderate traffic with light rain during day,Sunday,January
GATIK AI INC.,AVT054,2021-02-07 00:00:00,NM0GS9F26K1412410,No,Yes,AV System,Street,Hardware discrepancy or system fault; On city road in light traffic with clear sky during day,Sunday,February
GATIK AI INC.,AVT054,2021-02-07 00:00:00,NM0GS9F26K1412410,No,Yes,Test Driver,Street,Reckless Agent/Road User; Prediction discrepancy; On city road in heavy traffic with clear sky during day,Sunday,February
GATIK AI INC.,AVT054,2021-03-17 00:00:00,NM0GS9F26K1412410,No,Yes,AV System,Street,Motion/Behaviour planning discrepancy; On city road in heavy traffic with cloudy sky during night,Wednesday,March
GATIK AI INC.,AVT054,2021-04-11 00:00:00,NM0GS9F26K1412410,No,Yes,AV System,Street,Perception discrepancy; On city road in heavy traffic with cloudy sky during dusk,Sunday,April
IMAGRY INC.,AVT061,2021-11-04 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping at intersection due to inaccurate path planning,Thursday,November
IMAGRY INC.,AVT061,2021-11-04 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping at stop sign due to inaccurate path planning,Thursday,November
IMAGRY INC.,AVT061,2021-11-05 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Friday,November
IMAGRY INC.,AVT061,2021-11-05 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Friday,November
IMAGRY INC.,AVT061,2021-11-05 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for stop sign due to inaccurate path planning,Friday,November
IMAGRY INC.,AVT061,2021-11-05 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping at red traffic light due to incorrect traffic light selection,Friday,November
IMAGRY INC.,AVT061,2021-11-05 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Friday,November
IMAGRY INC.,AVT061,2021-11-05 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,"Vehicle driver took over for safety. Inaccurate lane-keeping, too close to oncoming car due to inaccurate path planning",Friday,November
IMAGRY INC.,AVT061,2021-11-05 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Friday,November
IMAGRY INC.,AVT061,2021-11-05 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Late deceleration for pedestrian due to inaccurate path planning,Friday,November
IMAGRY INC.,AVT061,2021-11-05 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Late deceleration for red traffic light due to incorrect traffic light selection,Friday,November
IMAGRY INC.,AVT061,2021-11-06 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for stop sign due to inaccurate path planning,Saturday,November
IMAGRY INC.,AVT061,2021-11-06 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Saturday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Monday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,"Vehicle driver took over for safety. Inaccurate lane-keeping, too close to oncoming car due to inaccurate path planning",Monday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Monday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Monday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Monday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Monday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for stop sign due to inaccurate path planning,Monday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Monday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping at red traffic light due to incorrect traffic light selection,Monday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for red traffic light due to inaccurate path planning,Monday,November
IMAGRY INC.,AVT061,2021-11-08 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,"Vehicle driver took over for safety. Inaccurate lane-keeping, too close to oncoming car due to inaccurate path planning",Monday,November
IMAGRY INC.,AVT061,2021-11-09 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Incorrect swerve for static object due to weak object detection,Tuesday,November
IMAGRY INC.,AVT061,2021-11-09 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,"Vehicle driver took over for safety. Stopped too close to other car, can't overtake due to weak object detection",Tuesday,November
IMAGRY INC.,AVT061,2021-11-09 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Late deceleration for stop sign due to inaccurate path planning,Tuesday,November
IMAGRY INC.,AVT061,2021-11-09 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for pedestrian due to weak object detection,Tuesday,November
IMAGRY INC.,AVT061,2021-11-09 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for red traffic light due to inaccurate path planning,Tuesday,November
IMAGRY INC.,AVT061,2021-11-09 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for red traffic light due to inaccurate path planning,Tuesday,November
IMAGRY INC.,AVT061,2021-11-10 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Incorrect swerve for static object due to weak object detection,Wednesday,November
IMAGRY INC.,AVT061,2021-11-11 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping at red traffic light due to incorrect traffic light selection,Thursday,November
IMAGRY INC.,AVT061,2021-11-11 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Late deceleration at stop sign due to inaccurate path planning,Thursday,November
IMAGRY INC.,AVT061,2021-11-11 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Inaccurate lane-keeping due to inaccurate path planning,Thursday,November
IMAGRY INC.,AVT061,2021-11-12 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Incorrect lane-switching due to inaccurate path planning,Friday,November
IMAGRY INC.,AVT061,2021-11-12 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,"Vehicle driver took over for safety. Late deceleration for red traffic light, too close to bike lane due to inaccurate path planning",Friday,November
IMAGRY INC.,AVT061,2021-11-14 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Incorrect driving path at intersection due to inaccurate path planning,Sunday,November
IMAGRY INC.,AVT061,2021-11-14 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Late deceleration for stop sign due to inaccurate path planning,Sunday,November
IMAGRY INC.,AVT061,2021-11-14 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Late deceleration for stop sign due to inaccurate path planning,Sunday,November
IMAGRY INC.,AVT061,2021-11-14 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Late deceleration for traffic light intersection due to weak road perception,Sunday,November
IMAGRY INC.,AVT061,2021-11-14 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Late deceleration for stop sign and traffic light intersection due to weak road perception,Sunday,November
IMAGRY INC.,AVT061,2021-11-15 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Incorrect intersection priority due to inaccurate path planning,Monday,November
IMAGRY INC.,AVT061,2021-11-15 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Late deceleration for stop sign due to weak object detection,Monday,November
IMAGRY INC.,AVT061,2021-11-15 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for cyclist due to weak object detection,Monday,November
IMAGRY INC.,AVT061,2021-11-15 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for pedestrian due to weak object detection,Monday,November
IMAGRY INC.,AVT061,2021-11-15 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Incorrect car-follow behavior due to weak object detection,Monday,November
IMAGRY INC.,AVT061,2021-11-16 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Incorrect swerve for static object due to weak object detection,Tuesday,November
IMAGRY INC.,AVT061,2021-11-16 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for red traffic light due to weak object detection,Tuesday,November
IMAGRY INC.,AVT061,2021-11-16 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Late deceleration for pedestrian due to weak object detection,Tuesday,November
IMAGRY INC.,AVT061,2021-11-16 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping at red traffic light due to incorrect traffic light selection,Tuesday,November
IMAGRY INC.,AVT061,2021-11-16 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping behind stopped vehicle due to weak object detection,Tuesday,November
IMAGRY INC.,AVT061,2021-11-16 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping at red traffic light due to incorrect traffic light selection,Tuesday,November
IMAGRY INC.,AVT061,2021-11-16 00:00:00,KNDCB3LC0J5177246,No,Yes,Test Driver,Street,Vehicle driver took over for safety. Not stopping for pedestrian due to weak object detection,Tuesday,November
